"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"12/22/2021 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2618             ","5450.00","751.72","5450.0000","0.0000","-20.0000","234.91","","","1         ","Jv32007             ","","64","","","PL2170    ","","","","1728999","","","1"
"12/22/2021 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2618             ","22750.00","3137.93","22750.0000","0.0000","-100.0000","196.12","","","1         ","Jv32007             ","","64","","","PL2170    ","","","","1729000","","","1"
"12/22/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2619             ","7700.00","1062.07","7700.0000","0.0000","-28.0000","237.07","","","1         ","Jv32013             ","","64","","","PL2171    ","","","","1729001","","","1"
"12/22/2021 12:00:00 AM","Redicote EM 44                                    ","30","1013358             ","S.160               ","LPO1541             ","50000.00","0.00","50000.0000","0.0000","32.0000","1562.50","","","1         ","Jv32068             ","","64","","","GRN.1178  ","","","","1729002","","","1"
"12/22/2021 12:00:00 AM","","28","","S.16                ","B/No1066            ","","","","0.0000","-8419.0000","0.00","","","1         ","Jv32070             ","","64","","","","","","","1729003","","","1"
"12/22/2021 12:00:00 AM","","28","","S.20164             ","B/No1066            ","","","","0.0000","-10.0000","0.00","","","1         ","Jv32070             ","","64","","","","","","","1729004","","","1"
"12/22/2021 12:00:00 AM","","28","","S.113               ","B/No1066            ","","","","0.0000","-300.0000","0.00","","","1         ","Jv32070             ","","64","","","","","","","1729005","","","1"
"12/20/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","28","","S.103               ","B/No1069            ","","","","0.0000","1480.0000","0.00","","","1         ","Jv32081             ","","64","","","","","","","1729006","","","1"
"12/20/2021 12:00:00 AM","","28","","S.60192             ","B/No1069            ","","","","0.0000","-1027.0000","0.00","","","1         ","Jv32081             ","","64","","","","","","","1729007","","","1"
"12/20/2021 12:00:00 AM","","28","","S.18                ","B/No1069            ","","","","0.0000","-5.0000","0.00","","","1         ","Jv32081             ","","64","","","","","","","1729008","","","1"
"12/20/2021 12:00:00 AM","","28","","S.60168             ","B/No1069            ","","","","0.0000","-12.0000","0.00","","","1         ","Jv32081             ","","64","","","","","","","1729009","","","1"
"12/23/2021 12:00:00 AM","BITUSHIELD NO 7                                   ","28","","S.60185             ","B/No1070            ","","","","0.0000","1158.3000","0.00","","","1         ","Jv32082             ","","64","","","","","","","1729010","","","1"
"12/23/2021 12:00:00 AM","","28","","S.18                ","B/No1070            ","","","","0.0000","-2.0000","0.00","","","1         ","Jv32082             ","","64","","","","","","","1729011","","","1"
"12/23/2021 12:00:00 AM","","28","","S.60192             ","B/No1070            ","","","","0.0000","-423.3000","0.00","","","1         ","Jv32082             ","","64","","","","","","","1729012","","","1"
"12/23/2021 12:00:00 AM","","28","","S.60168             ","B/No1070            ","","","","0.0000","-5.0000","0.00","","","1         ","Jv32082             ","","64","","","","","","","1729013","","","1"
"12/23/2021 12:00:00 AM","BITUSHIELD NO 7                                   ","19","","S.60185             ","SO.2621             ","8050.00","1110.34","8050.0000","0.0000","-28.0000","247.84","","","1         ","Jv32087             ","","64","","","PL2174    ","","","","1729014","","","1"
"12/9/2021 12:00:00 AM","Drum Empties                                      ","30","1013362             ","S.15                ","LPO1543             ","19000.00","0.00","19000.0000","0.0000","20.0000","950.00","","","1         ","Jv32094             ","","64","","","GRN.1179  ","","","","1729015","","","1"
"12/23/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2623             ","2088.00","288.00","2088.0000","0.0000","-4.0000","450.00","","","1         ","Jv32100             ","","64","","","PL2175    ","","","","1729016","","","1"
"12/23/2021 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2623             ","1900.00","262.07","1900.0000","0.0000","-4.0000","409.48","","","1         ","Jv32100             ","","64","","","PL2175    ","","","","1729017","","","1"
"12/24/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2625             ","27500.00","3793.10","27500.0000","0.0000","-100.0000","237.07","","","1         ","Jv32121             ","","64","","","PL2177    ","","","","1729018","","","1"
"12/6/2021 12:00:00 AM","Oxidized Bitumen 115/15                           ","30","1013365             ","S.60216             ","LPO1544             ","11600.00","1600.00","11600.0000","4.0000","0.0000","100.00","","","1         ","Jv32132             ","","64","","","GRN.1180  ","","","","1729019","","","25"
"12/6/2021 12:00:00 AM","Oxidized Bitumen 115/15                           ","30","","S.60216             ","PINV.1134           ","11600.00","1600.00","11600.0000","-4.0000","0.0000","100.00","","","1         ","Jv32134             ","","64","","","DN.22     ","","","","1729020","","","25"
"12/30/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2628             ","13000.00","1793.10","13000.0000","0.0000","-40.0000","280.17","","","1         ","Jv32161             ","","64","","","PL2179    ","","","","1729021","","","1"
"12/30/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2629             ","9000.00","1241.38","9000.0000","0.0000","-40.0000","193.97","","","1         ","Jv32164             ","","64","","","PL2180    ","","","","1729022","","","1"
"12/30/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2630             ","2088.00","288.00","2088.0000","0.0000","-4.0000","450.00","","","1         ","Jv32186             ","","64","","","PL2181    ","","","","1729023","","","1"
"12/30/2021 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2630             ","1900.00","262.07","1900.0000","0.0000","-4.0000","409.48","","","1         ","Jv32186             ","","64","","","PL2181    ","","","","1729024","","","1"
"12/31/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2632             ","9000.00","1241.38","9000.0000","0.0000","-40.0000","193.97","","","1         ","Jv32236             ","","64","","","PL2182    ","","","","1729025","","","1"
"12/31/2021 12:00:00 AM","BITUSHIELD NO 5                                   ","15","","S.103               ","SAMP-16             ","8600.24","0.00","8600.2400","-2.0000","0.0000","3707.00","","","1         ","Jv32238             ","","64","","","SAMP-16   ","","","","1729026","","","20"
"12/23/2021 12:00:00 AM","BITUSHIELD NO 7                                   ","11","","S.60185             ","INV.2139            ","8050.00","1110.00","8050.0000","0.0000","28.0000","247.84","","","1         ","Jv32245             ","","64","","","CN93      ","","","","1729027","","","1"
"1/3/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2633             ","7700.00","1062.07","7700.0000","0.0000","-28.0000","237.07","","","1         ","Jv32248             ","","65","","","PL2183    ","","","","1729028","","","1"
"1/3/2022 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO.2634             ","4000.00","551.72","4000.0000","0.0000","-16.0000","215.52","","","1         ","Jv32251             ","","65","","","PL2184    ","","","","1729029","","","1"
"1/3/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2634             ","9600.00","1324.14","9600.0000","0.0000","-40.0000","206.90","","","1         ","Jv32251             ","","65","","","PL2184    ","","","","1729030","","","1"
"1/3/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2634             ","4000.00","551.72","4000.0000","0.0000","-16.0000","215.52","","","1         ","Jv32251             ","","65","","","PL2184    ","","","","1729031","","","1"
"1/3/2022 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO.2636             ","5550.00","765.52","5550.0000","0.0000","-15.0000","318.97","","","1         ","Jv32266             ","","65","","","PL2186    ","","","","1729032","","","1"
"1/3/2022 12:00:00 AM","Ash Grey Bituminous paint                         ","19","","S.60224             ","SO.2636             ","7099.20","979.20","7099.2000","0.0000","-15.0000","408.00","","","1         ","Jv32266             ","","65","","","PL2186    ","","","","1729033","","","1"
"1/4/2022 12:00:00 AM","BITUSHIELD CAR UNDERBODY SEAL                     ","19","","S.60193             ","SO.2637             ","3000.00","413.79","3000.0000","0.0000","-8.0000","323.28","","","1         ","Jv32269             ","","65","","","PL2187    ","","","","1729034","","","1"
"1/4/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2638             ","29100.00","4013.79","29100.0000","0.0000","-120.0000","209.05","","","1         ","Jv32272             ","","65","","","PL2188    ","","","","1729035","","","1"
"1/4/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2638             ","25000.00","3448.28","25000.0000","0.0000","-80.0000","269.40","","","1         ","Jv32272             ","","65","","","PL2188    ","","","","1729036","","","1"
"12/13/2021 12:00:00 AM","Drum Empties                                      ","30","1013370             ","S.15                ","LPO1545             ","14250.00","0.00","14250.0000","0.0000","15.0000","950.00","","","1         ","Jv32280             ","","65","","","GRN.1181  ","","","","1729037","","","1"
"12/17/2021 12:00:00 AM","Drum Empties                                      ","30","1013373             ","S.15                ","LPO1546             ","12350.00","0.00","12350.0000","0.0000","13.0000","950.00","","","1         ","Jv32282             ","","65","","","GRN.1182  ","","","","1729038","","","1"
"1/5/2022 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO.2639             ","6000.00","827.59","6000.0000","0.0000","-20.0000","258.62","","","1         ","Jv32290             ","","65","","","PL2189    ","","","","1729039","","","1"
"1/5/2022 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2640             ","6000.00","827.59","6000.0000","0.0000","-20.0000","258.62","","","1         ","Jv32296             ","","65","","","PL2190    ","","","","1729040","","","1"
"1/5/2022 12:00:00 AM","BITUSHIELD NO. 3                                  ","15","","S.60185             ","SAMP-17             ","1085.76","0.00","1085.7600","-1.0000","0.0000","936.00","","","1         ","Jv32298             ","","65","","","SAMP-17   ","","","","1729041","","","4"
"1/5/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","15","","S.60185             ","SAMP-17             ","1740.00","0.00","1740.0000","-1.0000","0.0000","1500.00","","","1         ","Jv32298             ","","65","","","SAMP-17   ","","","","1729042","","","4"
"1/5/2022 12:00:00 AM","BITUSHIELD NO 7                                   ","15","","S.60185             ","SAMP-17             ","1500.00","0.00","1499.9999","-1.0000","0.0000","1293.10","","","1         ","Jv32298             ","","65","","","SAMP-17   ","","","","1729043","","","4"
"1/5/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO.2641             ","2088.00","288.00","2088.0000","0.0000","-4.0000","450.00","","","1         ","Jv32301             ","","65","","","PL2191    ","","","","1729044","","","1"
"1/5/2022 12:00:00 AM","BITUSHIELD NO. 3                                  ","19","","S.60166             ","SO.2641             ","1900.00","262.07","1900.0000","0.0000","-4.0000","409.48","","","1         ","Jv32301             ","","65","","","PL2191    ","","","","1729045","","","1"
"1/5/2022 12:00:00 AM","BITUSHIELD NO 5                                   ","28","","S.103               ","B/No1072            ","","","","0.0000","1300.0000","0.00","","","1         ","Jv32305             ","","65","","","","","","","1729046","","","1"
