"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","P.O585              ","101033.13","J.7409              "
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","P.O586              ","16800.00","J.7410              "
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","P.O588              ","41601.02","J.7419              "
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","INVW59              ","8960.00","J.7741              "
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","50139781            ","912.00","J.7913              "
"cr390               ","10/16/2013 12:00:00 AM","INV996              ","J.8179              ","20","P.O589              ","83493.85","J.7424              "
"cr390               ","10/22/2013 12:00:00 AM","INV1002             ","J.8219              ","20","P.O589              ","20508.71","J.7424              "
"cr390               ","10/22/2013 12:00:00 AM","INV1002             ","J.8219              ","20","P.O593              ","30051.29","J.7503              "
"cr390               ","10/25/2013 12:00:00 AM","INV1007             ","J.8282              ","20","P.O593              ","2400.00","J.7503              "
"cr390               ","10/25/2013 12:00:00 AM","INV1118             ","J.8763              ","20","P.O593              ","25280.00","J.7503              "
"cr390               ","10/28/2013 12:00:00 AM","INV1008             ","J.8304              ","20","P.O593              ","14400.00","J.7503              "
"cr390               ","10/28/2013 12:00:00 AM","INV1014             ","J.8311              ","20","P.O593              ","25280.00","J.7503              "
"cr390               ","10/28/2013 12:00:00 AM","INV1015             ","J.8312              ","20","P.O593              ","16191.07","J.7503              "
"cr390               ","10/28/2013 12:00:00 AM","INV1015             ","J.8312              ","20","P.O596              ","9088.93","J.7779              "
"cr390               ","10/29/2013 12:00:00 AM","INV1009             ","J.8305              ","20","P.O596              ","1600.00","J.7779              "
"cr390               ","10/31/2013 12:00:00 AM","INV1017             ","J.8315              ","20","P.O596              ","1087.07","J.7779              "
"cr390               ","10/31/2013 12:00:00 AM","INV1017             ","J.8315              ","20","P.O598              ","3968.93","J.7843              "
"cr390               ","11/7/2013 12:00:00 AM","INV1023             ","J.8349              ","20","P.O598              ","2160.00","J.7843              "
"cr390               ","11/7/2013 12:00:00 AM","INV1024             ","J.8350              ","20","P.O598              ","80640.00","J.7843              "
"cr390               ","11/7/2013 12:00:00 AM","INV1025             ","J.8351              ","20","P.O598              ","2486.00","J.7843              "
"cr390               ","11/9/2013 12:00:00 AM","INV1028             ","J.8356              ","20","P.O598              ","69793.35","J.7843              "
"cr390               ","11/9/2013 12:00:00 AM","INV1028             ","J.8356              ","20","P.O601              ","49406.65","J.7922              "
"cr390               ","11/9/2013 12:00:00 AM","INV1048             ","J.8439              ","20","P.O601              ","517.00","J.7922              "
"cr390               ","11/13/2013 12:00:00 AM","INV1031             ","J.8379              ","20","P.O601              ","1600.00","J.7922              "
"cr390               ","11/16/2013 12:00:00 AM","INV1033             ","J.8391              ","20","P.O601              ","77441.87","J.7922              "
"cr390               ","11/16/2013 12:00:00 AM","INV1033             ","J.8391              ","20","P.O599              ","42558.13","J.7844              "
"cr390               ","11/21/2013 12:00:00 AM","INV1036             ","J.8403              ","20","P.O599              ","33600.00","J.7844              "
"cr390               ","11/23/2013 12:00:00 AM","INV1039             ","J.8411              ","20","P.O599              ","91138.42","J.7844              "
"cr390               ","11/23/2013 12:00:00 AM","INV1039             ","J.8411              ","20","P.O602              ","71581.58","J.7842              "
"cr390               ","11/27/2013 12:00:00 AM","INV1080             ","J.8672              ","20","P.O602              ","5760.00","J.7842              "
"cr390               ","12/4/2013 12:00:00 AM","INV1050             ","J.8463              ","20","P.O602              ","126221.00","J.7842              "
"cr390               ","12/4/2013 12:00:00 AM","INV1053             ","J.8473              ","20","P.O602              ","35637.42","J.7842              "
"cr390               ","12/4/2013 12:00:00 AM","INV1053             ","J.8473              ","20","P.O608              ","132362.58","J.7859              "
"cr390               ","12/5/2013 12:00:00 AM","INV1051             ","J.8469              ","20","P.O608              ","104506.39","J.7859              "
"cr390               ","12/5/2013 12:00:00 AM","INV1051             ","J.8469              ","20","P.O610              ","110061.61","J.7920              "
"cr390               ","12/6/2013 12:00:00 AM","INV1054             ","J.8475              ","20","P.O610              ","2160.00","J.7920              "
"cr390               ","12/11/2013 12:00:00 AM","INV1058             ","J.8513              ","20","P.O610              ","49161.67","J.7920              "
"cr390               ","12/11/2013 12:00:00 AM","INV1058             ","J.8513              ","20","P.O612              ","72758.33","J.7919              "
"cr390               ","12/16/2013 12:00:00 AM","INV1068             ","J.8535              ","20","P.O612              ","101120.00","J.7919              "
"cr390               ","12/19/2013 12:00:00 AM","INV1066             ","J.8532              ","20","P.O612              ","61376.84","J.7919              "
"cr390               ","12/19/2013 12:00:00 AM","INV1066             ","J.8532              ","20","P.O618              ","237406.90","J.8077              "
