"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"5/13/2022 12:00:00 AM","LPO1720             ","20","cr190689            ","-54600.00","Jv36528             ","E25       ","          ","KES",""
"5/13/2022 12:00:00 AM","LPO1721             ","20","cr190687            ","-65000.00","Jv36532             ","E25       ","          ","KES",""
"4/22/2022 12:00:00 AM","1809                ","23","cr349               ","-10500.00","Jv36533             ","27        ","          ","KES","False"
"5/12/2022 12:00:00 AM","1810                ","23","cr349               ","-10500.00","Jv36534             ","27        ","          ","KES","False"
"4/30/2022 12:00:00 AM","1811                ","23","cr515               ","-45964.00","Jv36535             ","01        ","          ","KES","False"
"4/30/2022 12:00:00 AM","4350                ","0","cr514               ","-45964.00","Jv36537             ","          ","          ","KES",""
"4/30/2022 12:00:00 AM","4350                ","0","cr515               ","45964.00","Jv36537             ","          ","          ","KES",""
"5/13/2022 12:00:00 AM","chq000134           ","53","cr514               ","45964.00","Jv36539             ","","","KES",""
"9/17/2021 12:00:00 AM","P0283               ","2","cr190662            ","4176.00","Jv28622             ","","","KES",""
"9/17/2021 12:00:00 AM","P0283               ","2","cr349               ","2500.00","Jv28634             ","","","KES",""
"9/17/2021 12:00:00 AM","P0283               ","2","cr190642            ","9000.00","Jv28636             ","","","KES",""
"9/18/2021 12:00:00 AM","P0283               ","2","cr190642            ","24000.00","Jv28647             ","","","KES",""
"8/31/2021 12:00:00 AM","Chq002553           ","53","cr190676            ","100000.00","Jv28655             ","","","KES",""
"9/16/2021 12:00:00 AM","INV1067             ","23","cr512               ","-44080.00","Jv28656             ","22        ","          ","KES","False"
"9/16/2021 12:00:00 AM","CHQ002582           ","53","cr30594             ","100000.00","Jv28662             ","","","KES",""
"8/12/2021 12:00:00 AM","GRN.1947            ","23","cr190661            ","-686000.00","Jv28663             ","E25       ","          ","KES","False"
"9/17/2021 12:00:00 AM","LPO1406             ","20","cr190662            ","-4176.00","Jv28665             ","E25       ","          ","KES",""
"9/10/2021 12:00:00 AM","3401                ","0","cr575               ","-55000.00","Jv28669             ","          ","          ","KES",""
"9/9/2021 12:00:00 AM","No.640              ","23","cr190647            ","-60000.00","Jv28671             ","22        ","          ","KES","False"
"9/9/2021 12:00:00 AM","Chq002570           ","53","cr190647            ","60000.00","Jv28674             ","","","KES",""
"9/20/2021 12:00:00 AM","chq002591           ","53","cr576               ","25000.00","Jv28679             ","","","KES",""
"9/25/2021 12:00:00 AM","CHQ 002588          ","53","cr434               ","249690.00","Jv28682             ","","","KES",""
"9/13/2021 12:00:00 AM","Chq002571           ","53","cr190687            ","156200.00","Jv28683             ","","","KES",""
"9/1/2021 12:00:00 AM","Chq002554           ","53","cr30594             ","79000.00","Jv28685             ","","","KES",""
"9/6/2021 12:00:00 AM","Chq002498           ","53","cr40608             ","354960.00","Jv28687             ","","","KES",""
"8/31/2021 12:00:00 AM","PV01161             ","23","cr473               ","-82694.00","Jv28692             ","          ","          ","KES","False"
"9/3/2021 12:00:00 AM","Chq002561           ","53","cr473               ","82694.00","Jv28696             ","","","KES",""
"9/21/2021 12:00:00 AM","Chq002569           ","53","cr403               ","300000.00","Jv28698             ","","","KES",""
"9/3/2021 12:00:00 AM","Chq002560           ","53","cr190687            ","161000.00","Jv28704             ","","","KES",""
"9/7/2021 12:00:00 AM","Chq002565           ","53","cr190687            ","161000.00","Jv28708             ","","","KES",""
"9/15/2021 12:00:00 AM","Approved            ","53","cr190635            ","500000.00","Jv28711             ","","","KES",""
"1/1/2020 12:00:00 AM","CS.261415           ","23","cr447               ","-8960.00","Jv28724             ","E25       ","          ","KES","False"
"1/1/2020 12:00:00 AM","P0283               ","2","cr447               ","8960.00","Jv28727             ","","","KES",""
"1/2/2020 12:00:00 AM","P0283               ","2","cr70612             ","10000.00","Jv28750             ","","","KES",""
"9/16/2021 12:00:00 AM","LPO1407             ","20","cr190687            ","-177600.00","Jv28769             ","E25       ","          ","KES",""
"9/16/2021 12:00:00 AM","GRN.2011            ","23","cr190687            ","-5000.00","Jv28770             ","E26       ","          ","KES","False"
"9/20/2021 12:00:00 AM","LPO1408             ","20","cr434               ","-19024.00","Jv28782             ","E25       ","          ","KES",""
"8/28/2021 12:00:00 AM","LPO1360             ","20","cr563               ","-2069729.99","Jv28788             ","E25       ","          ","KES",""
"9/22/2021 12:00:00 AM","LPO1409             ","20","cr30594             ","-80000.00","Jv28791             ","E25       ","          ","KES",""
"9/23/2021 12:00:00 AM","CHQ002592           ","53","cr30594             ","100000.00","Jv28793             ","","","KES",""
"9/18/2021 12:00:00 AM","LPO1405             ","20","cr40612             ","-1306000.00","Jv28827             ","E25       ","          ","KES",""
"9/10/2021 12:00:00 AM","CHQ002574           ","53","cr40608             ","353220.00","Jv28838             ","","","KES",""
"9/10/2021 12:00:00 AM","CHQ002574           ","53","cr40608             ","353220.00","Jv28839             ","","","KES",""
"9/22/2021 12:00:00 AM","LPO1411             ","20","cr190687            ","-177600.00","Jv28842             ","E25       ","          ","KES",""
"9/22/2021 12:00:00 AM","CHQ002593           ","53","cr190687            ","182600.00","Jv28846             ","","","KES",""
"9/23/2021 12:00:00 AM","CHQ000072           ","53","cr190659            ","300000.00","Jv28860             ","","","KES",""
"9/20/2021 12:00:00 AM","P0284               ","2","cr349               ","2500.00","Jv28901             ","","","KES",""
"9/23/2021 12:00:00 AM","P0284               ","2","cr120615            ","37000.00","Jv28921             ","","","KES",""
"9/23/2021 12:00:00 AM","P0284               ","2","cr190618            ","25056.00","Jv28923             ","","","KES",""
"5/9/2022 12:00:00 AM","P0287               ","2","cr513               ","17010.00","Jv36577             ","","","KES",""
"5/9/2022 12:00:00 AM","P0287               ","2","cr515               ","19550.00","Jv36589             ","","","KES",""
"5/16/2022 12:00:00 AM","LPO1722             ","20","cr190712            ","-507600.00","Jv36597             ","E25       ","          ","KES",""
"5/18/2022 12:00:00 AM","LPO1723             ","20","cr190712            ","-336520.00","Jv36599             ","E25       ","          ","KES",""
"5/18/2022 12:00:00 AM","LPO1724             ","20","cr190712            ","-329000.00","Jv36601             ","E25       ","          ","KES",""
"5/11/2022 12:00:00 AM","P0287               ","2","cr411               ","49200.00","Jv36625             ","","","KES",""
"5/12/2022 12:00:00 AM","P0287               ","2","cr411               ","107700.00","Jv36629             ","","","KES",""
"5/13/2022 12:00:00 AM","P0287               ","2","cr371               ","9984.00","Jv36663             ","","","KES",""
"5/16/2022 12:00:00 AM","P0287               ","2","cr190689            ","27300.00","Jv36695             ","","","KES",""
"5/19/2022 12:00:00 AM","P0287               ","2","cr190670            ","13920.00","Jv36718             ","","","KES",""
"5/18/2022 12:00:00 AM","P0287               ","2","cr30600             ","33000.00","Jv36721             ","","","KES",""
"5/23/2022 12:00:00 AM","LPO1726             ","20","cr190712            ","-336520.00","Jv36732             ","E25       ","          ","KES",""
"5/10/2022 12:00:00 AM","4355                ","0","cr575               ","55000.00","Jv36734             ","          ","          ","KES",""
"5/13/2022 12:00:00 AM","Chq000133           ","53","cr372               ","71513.00","Jv36736             ","","","KES",""
"5/18/2022 12:00:00 AM","4356                ","0","cr190619            ","40000.00","Jv36737             ","          ","          ","KES",""
"5/11/2022 12:00:00 AM","chq003023           ","53","cr190737            ","655000.00","Jv36739             ","","","KES",""
"5/18/2022 12:00:00 AM","chq000205           ","53","cr190737            ","500000.00","Jv36741             ","","","KES",""
"5/24/2022 12:00:00 AM","LPO1727             ","20","cr411               ","-52000.00","Jv36755             ","E25       ","          ","KES",""
"5/25/2022 12:00:00 AM","LPO1728             ","20","cr40608             ","-191052.00","Jv36785             ","E25       ","          ","KES",""
"5/27/2022 12:00:00 AM","LPO1729             ","20","cr411               ","-40610.00","Jv36787             ","E25       ","          ","KES",""
"5/27/2022 12:00:00 AM","LPO1730             ","20","cr411               ","-11890.00","Jv36789             ","E25       ","          ","KES",""
"5/27/2022 12:00:00 AM","Chq3026             ","53","cr190687            ","68000.00","Jv36794             ","","","KES",""
"5/27/2022 12:00:00 AM","chq000143           ","53","cr190698            ","249431.00","Jv36800             ","","","KES",""
"5/26/2022 12:00:00 AM","Chq000142           ","53","cr40608             ","191052.00","Jv36802             ","","","KES",""
"5/19/2022 12:00:00 AM","1812                ","23","cr190670            ","-13920.00","Jv36803             ","          ","          ","KES","False"
"5/30/2022 12:00:00 AM","LPO1731             ","20","cr190635            ","-1265000.00","Jv36813             ","E25       ","          ","KES",""
"5/28/2022 12:00:00 AM","LPO1732             ","20","cr190698            ","-84407.40","Jv36821             ","E25       ","          ","KES",""
"5/23/2022 12:00:00 AM","P0287               ","2","cr411               ","52000.00","Jv36843             ","","","KES",""
"5/25/2022 12:00:00 AM","P0287               ","2","cr379               ","150000.00","Jv36870             ","","","KES",""
"5/25/2022 12:00:00 AM","P0287               ","2","cr190737            ","200000.00","Jv36871             ","","","KES",""
"5/25/2022 12:00:00 AM","P0287               ","2","cr190676            ","100000.00","Jv36872             ","","","KES",""
"5/24/2022 12:00:00 AM","1813                ","23","cr190736            ","-3150.00","Jv36874             ","02        ","          ","KES","False"
"5/27/2022 12:00:00 AM","1814                ","23","cr190736            ","-1720.00","Jv36875             ","          ","          ","KES","False"
"5/25/2022 12:00:00 AM","P0287               ","2","cr190736            ","3150.00","Jv36876             ","","","KES",""
"5/25/2022 12:00:00 AM","P0287               ","2","cr411               ","52500.00","Jv36877             ","","","KES",""
"5/28/2022 12:00:00 AM","P0287               ","2","cr190712            ","400000.00","Jv36910             ","","","KES",""
"5/31/2022 12:00:00 AM","LPO1733             ","20","cr190635            ","-1840000.00","Jv36913             ","E25       ","          ","KES",""
"5/30/2022 12:00:00 AM","P0287               ","2","cr190736            ","1720.00","Jv36923             ","","","KES",""
"6/2/2022 12:00:00 AM","1815                ","23","cr190695            ","-11252.00","Jv36946             ","26        ","          ","KES","False"
"6/2/2022 12:00:00 AM","1816                ","23","cr371               ","-16254.84","Jv36947             ","E9        ","          ","KES","False"
